tourney_name,tourney_date,Series,Court,surface,round,Best of,player1_name,player2_name,winner_name,player1_rank,player2_rank,Pts_1,Pts_2,Odd_1,Odd_2,score,tourney_id,match_num,loser_name,winner_id,loser_id
Brisbane International,2025-01-01,ATP250,Outdoor,Hard,2nd Round,3,Y Nishioka,J Lehecka,J Lehecka,69,28,776,1660,3.2,1.36,2-6 7-6 4-6,2025,1,Y Nishioka,j_lehecka,y_nishioka
Brisbane International,2025-01-01,ATP250,Outdoor,Hard,2nd Round,3,N Jarry,B Bonzi,N Jarry,35,75,1370,730,2.63,1.5,6-2 6-3,2025,2,B Bonzi,n_jarry,b_bonzi
Brisbane International,2025-01-01,ATP250,Outdoor,Hard,2nd Round,3,A Vukic,G Dimitrov,G Dimitrov,68,10,778,3350,4.5,1.2,2-6 6-7,2025,3,A Vukic,g_dimitrov,a_vukic
Brisbane International,2025-01-01,ATP250,Outdoor,Hard,2nd Round,3,J Thompson,A Michelsen,J Thompson,26,41,1745,1245,1.67,2.2,7-5 6-3,2025,4,A Michelsen,j_thompson,a_michelsen
Brisbane International,2025-01-02,ATP250,Outdoor,Hard,2nd Round,3,D Lajovic,J Mensik,J Mensik,81,48,710,1136,4.0,1.25,3-6 2-6,2025,5,D Lajovic,j_mensik,d_lajovic
Brisbane International,2025-01-02,ATP250,Outdoor,Hard,2nd Round,3,R Opelka,M Arnaldi,R Opelka,293,37,176,1345,2.5,1.53,7-6 7-6,2025,6,M Arnaldi,r_opelka,m_arnaldi
Brisbane International,2025-01-02,ATP250,Outdoor,Hard,2nd Round,3,F Tiafoe,G Mpetshi,G Mpetshi,18,31,2585,1561,1.8,2.0,4-6 6-7,2025,7,F Tiafoe,g_mpetshi,f_tiafoe
Brisbane International,2025-01-02,ATP250,Outdoor,Hard,2nd Round,3,N Djokovic,G Monfils,N Djokovic,7,55,3910,1005,1.06,10.0,6-3 6-3,2025,8,G Monfils,n_djokovic,g_monfils
Brisbane International,2025-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,N Jarry,J Lehecka,J Lehecka,35,28,1370,1660,3.2,1.36,4-6 4-6,2025,9,N Jarry,j_lehecka,n_jarry
Brisbane International,2025-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,G Mpetshi,J Mensik,G Mpetshi,31,48,1561,1136,1.73,2.1,7-5 7-6,2025,10,J Mensik,g_mpetshi,j_mensik
Brisbane International,2025-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,N Djokovic,R Opelka,R Opelka,7,293,3910,176,1.05,11.0,6-7 3-6,2025,11,N Djokovic,r_opelka,n_djokovic
Brisbane International,2025-01-04,ATP250,Outdoor,Hard,Semifinals,3,R Opelka,G Mpetshi,R Opelka,293,31,176,1561,2.2,1.67,6-3 7-6,2025,12,G Mpetshi,r_opelka,g_mpetshi
Hong Kong Tennis Open,2025-01-01,ATP250,Outdoor,Hard,2nd Round,3,M Kecmanovic,A Muller,A Muller,54,67,1021,778,1.4,3.0,7-5 6-7 6-7,2025,13,M Kecmanovic,a_muller,m_kecmanovic
Hong Kong Tennis Open,2025-01-01,ATP250,Outdoor,Hard,2nd Round,3,C Norrie,L Sonego,C Norrie,49,53,1119,1026,1.57,2.38,6-2 4-6 6-1,2025,14,L Sonego,c_norrie,l_sonego
Hong Kong Tennis Open,2025-01-01,ATP250,Outdoor,Hard,2nd Round,3,Z Bergs,A Fils,A Fils,71,20,768,2355,2.75,1.44,6-7 4-6,2025,15,Z Bergs,a_fils,z_bergs
Hong Kong Tennis Open,2025-01-01,ATP250,Outdoor,Hard,2nd Round,3,K Nishikori,K Khachanov,K Nishikori,106,19,578,2410,2.2,1.67,4-6 6-3 7-5,2025,16,K Khachanov,k_nishikori,k_khachanov
Hong Kong Tennis Open,2025-01-02,ATP250,Outdoor,Hard,2nd Round,3,N Borges,J Munar,J Munar,36,62,1355,832,1.53,2.5,3-6 5-7,2025,17,N Borges,j_munar,n_borges
Hong Kong Tennis Open,2025-01-02,ATP250,Outdoor,Hard,2nd Round,3,L Musetti,G Diallo,L Musetti,17,87,2600,643,1.62,2.3,6-4 6-3,2025,18,G Diallo,l_musetti,g_diallo
Hong Kong Tennis Open,2025-01-02,ATP250,Outdoor,Hard,2nd Round,3,P Martinez,J Shang,J Shang,43,50,1205,1115,3.5,1.3,3-6 1-6,2025,19,P Martinez,j_shang,p_martinez
Hong Kong Tennis Open,2025-01-02,ATP250,Outdoor,Hard,2nd Round,3,F Marozsan,A Rublev,F Marozsan,58,8,935,3760,4.0,1.25,7-5 3-6 6-3,2025,20,A Rublev,f_marozsan,a_rublev
Hong Kong Tennis Open,2025-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,A Fils,A Muller,A Muller,20,67,2355,778,1.25,4.0,6-3 3-6 1-6,2025,21,A Fils,a_muller,a_fils
Hong Kong Tennis Open,2025-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,J Munar,L Musetti,J Munar,62,17,832,2600,3.5,1.3,2-6 7-6 7-5,2025,22,L Musetti,j_munar,l_musetti
Hong Kong Tennis Open,2025-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,F Marozsan,J Shang,J Shang,58,50,935,1115,2.3,1.62,6-1 3-6 4-6,2025,23,F Marozsan,j_shang,f_marozsan
Hong Kong Tennis Open,2025-01-03,ATP250,Outdoor,Hard,Quarterfinals,3,K Nishikori,C Norrie,K Nishikori,106,49,578,1119,1.73,2.1,6-3 3-6 6-2,2025,24,C Norrie,k_nishikori,c_norrie
Hong Kong Tennis Open,2025-01-04,ATP250,Outdoor,Hard,Semifinals,3,J Munar,A Muller,A Muller,62,67,832,778,1.8,2.0,6-7 4-6,2025,25,J Munar,a_muller,j_munar
Hong Kong Tennis Open,2025-01-05,ATP250,Outdoor,Hard,The Final,3,A Muller,K Nishikori,A Muller,67,106,778,578,3.5,1.3,2-6 6-1 6-3,2025,26,K Nishikori,a_muller,k_nishikori
Adelaide International,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,Zh Zhang,D Shapovalov,D Shapovalov,47,58,1140,981,2.3,1.62,3-6 4-6,2025,27,Zh Zhang,d_shapovalov,zh_zhang
Adelaide International,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,Davidovich Fokina A.,Bautista Agut R.,Davidovich Fokina A.,68,51,775,1067,1.73,2.1,7-5 6-2,2025,28,Bautista Agut R.,davidovich_fokina_a.,bautista_agut_r.
Adelaide International,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,A Rinderknech,O Connell C.,O Connell C.,60,64,927,795,2.3,1.62,5-7 6-7,2025,29,A Rinderknech,o_connell_c.,a_rinderknech
Adelaide International,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,T Kokkinakis,Y Nishioka,T Kokkinakis,77,63,716,807,1.57,2.38,6-3 3-6 6-3,2025,30,Y Nishioka,t_kokkinakis,y_nishioka
Adelaide International,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,J Duckworth,L Tu,L Tu,94,179,624,323,1.67,2.2,1-6 5-7,2025,31,J Duckworth,l_tu,j_duckworth
Adelaide International,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,M Guinard,R Safiullin,M Guinard,261,62,209,823,5.0,1.17,7-6 2-6 6-1,2025,32,R Safiullin,m_guinard,r_safiullin
Adelaide International,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,A Vukic,M Giron,M Giron,67,45,778,1150,1.8,2.0,2-6 6-3 3-6,2025,33,A Vukic,m_giron,a_vukic
Adelaide International,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,M Kecmanovic,A Bublik,M Kecmanovic,55,33,1021,1420,1.62,2.3,6-4 6-2,2025,34,A Bublik,m_kecmanovic,a_bublik
Adelaide International,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,A Walton,A Cazaux,A Cazaux,91,80,636,707,2.38,1.57,5-7 1-6,2025,35,A Walton,a_cazaux,a_walton
Adelaide International,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,B Nakashima,Y Hanfmann,B Nakashima,37,98,1335,615,1.3,3.5,6-1 2-6 6-3,2025,36,Y Hanfmann,b_nakashima,y_hanfmann
Adelaide International,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,D Goffin,R Hijikata,R Hijikata,53,79,1029,712,1.62,2.3,1-6 2-6,2025,37,D Goffin,r_hijikata,d_goffin
Adelaide International,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,T Etcheverry,T Schoolkate,T Etcheverry,39,173,1315,336,1.3,3.5,7-6 6-3,2025,38,T Schoolkate,t_etcheverry,t_schoolkate
Adelaide International,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,A Cazaux,F Auger-Aliassime,F Auger-Aliassime,80,29,707,1680,2.75,1.44,6-1 4-6 5-7,2025,39,A Cazaux,f_auger-aliassime,a_cazaux
Adelaide International,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,M Giron,D Shapovalov,M Giron,45,58,1150,981,2.75,1.44,7-5 6-2,2025,40,D Shapovalov,m_giron,d_shapovalov
Adelaide International,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,O Connell C.,M Kecmanovic,M Kecmanovic,64,55,795,1021,1.91,1.91,6-7 2-6,2025,41,O Connell C.,m_kecmanovic,o_connell_c.
Adelaide International,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,R Hijikata,B Nakashima,R Hijikata,79,37,712,1335,3.0,1.4,6-2 3-6 7-6,2025,42,B Nakashima,r_hijikata,b_nakashima
Adelaide International,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,L Tu,B Bonzi,B Bonzi,179,70,323,762,2.75,1.44,3-6 3-6,2025,43,L Tu,b_bonzi,l_tu
Adelaide International,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,S Korda,Davidovich Fokina A.,S Korda,22,68,1985,775,2.2,1.67,6-3 6-3,2025,44,Davidovich Fokina A.,s_korda,davidovich_fokina_a.
Adelaide International,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,M Guinard,T Paul,T Paul,261,12,209,3145,9.0,1.07,4-6 6-3 3-6,2025,45,M Guinard,t_paul,m_guinard
Adelaide International,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,T Kokkinakis,T Etcheverry,T Kokkinakis,77,39,716,1315,1.57,2.38,7-5 4-6 7-6,2025,46,T Etcheverry,t_kokkinakis,t_etcheverry
Adelaide International,2025-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,R Hijikata,T Paul,T Paul,79,12,712,3145,3.5,1.3,3-6 4-6,2025,47,R Hijikata,t_paul,r_hijikata
Adelaide International,2025-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,F Auger-Aliassime,M Giron,F Auger-Aliassime,29,45,1680,1150,1.62,2.3,7-6 6-3,2025,48,M Giron,f_auger-aliassime,m_giron
Adelaide International,2025-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,B Bonzi,M Kecmanovic,M Kecmanovic,70,55,762,1021,2.3,1.62,2-6 3-6,2025,49,B Bonzi,m_kecmanovic,b_bonzi
Adelaide International,2025-01-10,ATP250,Outdoor,Hard,Semifinals,3,F Auger-Aliassime,T Paul,F Auger-Aliassime,29,12,1680,3145,2.2,1.67,7-6 3-6 6-4,2025,50,T Paul,f_auger-aliassime,t_paul
Adelaide International,2025-01-10,ATP250,Outdoor,Hard,Semifinals,3,M Kecmanovic,S Korda,S Korda,55,22,1021,1985,2.0,1.8,3-6 6-7,2025,51,M Kecmanovic,s_korda,m_kecmanovic
Adelaide International,2025-01-11,ATP250,Outdoor,Hard,The Final,3,F Auger-Aliassime,S Korda,F Auger-Aliassime,29,22,1680,1985,2.1,1.73,6-3 3-6 6-1,2025,52,S Korda,f_auger-aliassime,s_korda
ASB Classic,2025-01-05,ATP250,Outdoor,Hard,1st Round,3,L Darderi,N Borges,N Borges,44,36,1198,1370,3.2,1.36,7-5 3-6 5-7,2025,53,L Darderi,n_borges,l_darderi
ASB Classic,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,Carballes Baena R.,D Altmaier,Carballes Baena R.,59,93,981,625,1.3,3.5,6-3 3-6 7-5,2025,54,D Altmaier,carballes_baena_r.,d_altmaier
ASB Classic,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,I Becroft,Z Bergs,Z Bergs,980,66,15,783,17.0,1.03,3-6 5-7,2025,55,I Becroft,z_bergs,i_becroft
ASB Classic,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,A Michelsen,S Nagal,A Michelsen,41,96,1245,622,1.17,5.0,6-7 6-4 6-2,2025,56,S Nagal,a_michelsen,s_nagal
ASB Classic,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,A Mannarino,M Navone,M Navone,73,46,744,1148,1.5,2.63,6-7 7-6 1-6,2025,57,A Mannarino,m_navone,a_mannarino
ASB Classic,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,L Sonego,G Diallo,L Sonego,54,87,1026,646,2.0,1.8,7-6 2-6 7-6,2025,58,G Diallo,l_sonego,g_diallo
ASB Classic,2025-01-06,ATP250,Outdoor,Hard,1st Round,3,C Norrie,Diaz Acosta F.,Diaz Acosta F.,48,78,1124,714,1.2,4.5,2-6 3-6,2025,59,C Norrie,diaz_acosta_f.,c_norrie
ASB Classic,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,G Monfils,P Martinez,G Monfils,52,43,1030,1220,1.25,4.0,1-6 7-6 6-3,2025,60,P Martinez,g_monfils,p_martinez
ASB Classic,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,Y Bu,JL Struff,JL Struff,65,42,784,1225,2.0,1.8,3-6 4-6,2025,61,Y Bu,jl_struff,y_bu
ASB Classic,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,N Basavareddy,F Comesana,N Basavareddy,133,85,453,661,1.22,4.33,6-2 6-2,2025,62,F Comesana,n_basavareddy,f_comesana
ASB Classic,2025-01-07,ATP250,Outdoor,Hard,1st Round,3,Carreno Busta P.,J Mensik,J Mensik,184,49,317,1122,4.0,1.25,0-6 6-4 5-7,2025,63,Carreno Busta P.,j_mensik,carreno_busta_p.
ASB Classic,2025-01-07,ATP250,Outdoor,Hard,2nd Round,3,N Basavareddy,A Tabilo,N Basavareddy,133,23,453,1943,1.8,2.0,6-4 5-7 6-4,2025,64,A Tabilo,n_basavareddy,a_tabilo
ASB Classic,2025-01-07,ATP250,Outdoor,Hard,2nd Round,3,L Nardi,Z Bergs,Z Bergs,90,66,637,783,2.3,1.62,1-6 4-6,2025,65,L Nardi,z_bergs,l_nardi
ASB Classic,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,A Michelsen,L Sonego,A Michelsen,41,54,1245,1026,1.57,2.38,7-6 6-2,2025,66,L Sonego,a_michelsen,l_sonego
ASB Classic,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,S Baez,Diaz Acosta F.,Diaz Acosta F.,28,78,1690,714,2.0,1.8,4-6 6-7,2025,67,S Baez,diaz_acosta_f.,s_baez
ASB Classic,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,Carballes Baena R.,F Cerundolo,Carballes Baena R.,59,31,981,1620,2.63,1.5,6-2 7-5,2025,68,F Cerundolo,carballes_baena_r.,f_cerundolo
ASB Classic,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,JL Struff,G Monfils,G Monfils,42,52,1225,1030,1.67,2.2,1-6 6-7,2025,69,JL Struff,g_monfils,jl_struff
ASB Classic,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,N Borges,M Navone,N Borges,36,46,1370,1148,1.4,3.0,4-6 7-5 6-4,2025,70,M Navone,n_borges,m_navone
ASB Classic,2025-01-08,ATP250,Outdoor,Hard,2nd Round,3,B Shelton,J Mensik,J Mensik,21,49,2330,1122,1.73,2.1,6-7 6-4 5-7,2025,71,B Shelton,j_mensik,b_shelton
ASB Classic,2025-01-08,ATP250,Outdoor,Hard,Quarterfinals,3,N Basavareddy,A Michelsen,N Basavareddy,133,41,453,1245,2.5,1.53,2-6 6-2 6-4,2025,72,A Michelsen,n_basavareddy,a_michelsen
ASB Classic,2025-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Diaz Acosta F.,G Monfils,G Monfils,78,52,714,1030,3.5,1.3,3-6 1-6,2025,73,Diaz Acosta F.,g_monfils,diaz_acosta_f.
ASB Classic,2025-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,Z Bergs,Carballes Baena R.,Z Bergs,66,59,783,981,1.62,2.3,1-6 6-2 6-3,2025,74,Carballes Baena R.,z_bergs,carballes_baena_r.
ASB Classic,2025-01-09,ATP250,Outdoor,Hard,Quarterfinals,3,J Mensik,N Borges,N Borges,49,36,1122,1370,1.44,2.75,7-6 2-6 6-7,2025,75,J Mensik,n_borges,j_mensik
ASB Classic,2025-01-10,ATP250,Outdoor,Hard,Semifinals,3,G Monfils,N Basavareddy,G Monfils,52,133,1030,453,1.67,2.2,7-6 6-4,2025,76,N Basavareddy,g_monfils,n_basavareddy
ASB Classic,2025-01-10,ATP250,Outdoor,Hard,Semifinals,3,N Borges,Z Bergs,Z Bergs,36,66,1370,783,1.91,1.91,2-6 6-3 5-7,2025,77,N Borges,z_bergs,n_borges
ASB Classic,2025-01-11,ATP250,Outdoor,Hard,The Final,3,G Monfils,Z Bergs,G Monfils,52,66,1030,783,1.53,2.5,6-3 6-4,2025,78,Z Bergs,g_monfils,z_bergs
Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,O Jasika,H Gaston,H Gaston,179,81,323,703,3.2,1.36,2-6 6-3 2-6 2-6,2025,79,O Jasika,h_gaston,o_jasika
Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,A Fils,O Virtanen,A Fils,21,93,2280,627,1.13,6.0,3-6 7-6 6-4 6-4,2025,80,O Virtanen,a_fils,o_virtanen
Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,T Monteiro,K Nishikori,K Nishikori,105,76,566,743,4.5,1.2,6-4 7-6 5-7 2-6 3-6,2025,81,T Monteiro,k_nishikori,t_monteiro
Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,C Ruud,J Munar,C Ruud,6,62,4210,922,1.17,5.0,6-3 1-6 7-5 2-6 6-1,2025,82,J Munar,c_ruud,j_munar
Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Y Bu,H Habib,H Habib,67,219,784,264,1.36,3.2,6-7 4-6 6-7,2025,83,Y Bu,h_habib,y_bu
Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,J Lehecka,L Tu,J Lehecka,29,168,1660,342,1.07,9.0,6-1 3-6 6-3 7-6,2025,84,L Tu,j_lehecka,l_tu
Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,S Nagal,T Machac,T Machac,91,25,635,1805,13.0,1.04,3-6 1-6 5-7,2025,85,S Nagal,t_machac,s_nagal
Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,U Humbert,M Gigante,U Humbert,14,145,2765,403,1.08,8.0,7-6 7-5 6-4,2025,86,M Gigante,u_humbert,m_gigante
Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,G Onclin,R Opelka,R Opelka,239,170,242,341,3.75,1.29,6-3 6-7 3-6 2-6,2025,87,G Onclin,r_opelka,g_onclin
Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,Q Halys,A Walton,Q Halys,74,90,756,636,2.0,1.8,4-6 4-6 6-4 7-6 7-5,2025,88,A Walton,q_halys,a_walton
Australian Open,2025-01-12,Grand Slam,Outdoor,Hard,1st Round,5,L Pouille,A Zverev,A Zverev,103,2,575,7635,19.0,1.02,4-6 4-6 4-6,2025,89,L Pouille,a_zverev,l_pouille
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,F Tiafoe,A Rinderknech,F Tiafoe,16,61,2560,927,1.25,4.0,7-6 6-3 4-6 6-7 6-3,2025,90,A Rinderknech,f_tiafoe,a_rinderknech
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,A Tabilo,Carballes Baena R.,Carballes Baena R.,26,57,1705,981,1.5,2.63,6-1 2-6 3-6 6-7,2025,91,A Tabilo,carballes_baena_r.,a_tabilo
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,J Mensik,N Basilashvili,J Mensik,48,206,1162,273,1.17,5.0,6-1 6-7 6-3 6-3,2025,92,N Basilashvili,j_mensik,n_basilashvili
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,S Tsitsipas,A Michelsen,A Michelsen,12,42,3195,1270,1.53,2.5,5-7 3-6 6-2 4-6,2025,93,S Tsitsipas,a_michelsen,s_tsitsipas
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,N Borges,A Muller,N Borges,33,58,1445,965,1.67,2.2,6-7 6-3 6-2 7-5,2025,94,A Muller,n_borges,a_muller
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,Seyboth Wild T.,F Marozsan,F Marozsan,79,59,732,960,3.0,1.4,3-6 7-6 5-7 7-5 5-7,2025,95,Seyboth Wild T.,f_marozsan,seyboth_wild_t.
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,J Duckworth,D Stricker,J Duckworth,89,304,637,173,1.73,2.1,6-2 6-4 6-2,2025,96,D Stricker,j_duckworth,d_stricker
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,M Landaluce,J Mccabe,J Mccabe,142,258,414,216,1.3,3.5,4-6 3-6 4-6,2025,97,M Landaluce,j_mccabe,m_landaluce
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,J Sinner,N Jarry,J Sinner,1,36,11830,1340,1.01,26.0,7-6 7-6 6-1,2025,98,N Jarry,j_sinner,n_jarry
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,D Koepfer,J Thompson,J Thompson,124,27,485,1695,3.2,1.36,6-7 4-6 6-4 3-6,2025,99,D Koepfer,j_thompson,d_koepfer
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,T Schoolkate,T Daniel,T Schoolkate,173,113,336,519,2.0,1.8,6-7 7-6 6-1 6-4,2025,100,T Daniel,t_schoolkate,t_daniel
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,D Dzumhur,A Vukic,A Vukic,82,68,679,778,3.75,1.29,7-6 0-6 6-3 3-6 4-6,2025,101,D Dzumhur,a_vukic,d_dzumhur
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,J Draper,M Navone,J Draper,18,47,2530,1173,1.05,11.0,4-6 6-3 3-6 6-3 6-2,2025,102,M Navone,j_draper,m_navone
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,R Safiullin,T Kokkinakis,T Kokkinakis,63,71,823,766,2.38,1.57,6-3 3-6 3-6 6-7,2025,103,R Safiullin,t_kokkinakis,r_safiullin
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,A Cazaux,S Baez,A Cazaux,78,28,732,1690,1.4,3.0,6-3 5-7 3-6 6-0 6-3,2025,104,S Baez,a_cazaux,s_baez
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,A Dougaz,Y Nishioka,Y Nishioka,231,65,254,807,5.5,1.14,6-3 4-6 6-7 3-6,2025,105,A Dougaz,y_nishioka,a_dougaz
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,S Korda,L Klein,S Korda,22,144,2065,405,1.33,3.4,6-3 0-6 6-3 7-6,2025,106,L Klein,s_korda,l_klein
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,P Kotov,J Faria,J Faria,97,125,612,481,1.57,2.38,1-6 1-6 5-7,2025,107,P Kotov,j_faria,p_kotov
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,F Auger-Aliassime,JL Struff,F Auger-Aliassime,23,43,1905,1240,1.44,2.75,6-3 6-0 4-6 6-1,2025,108,JL Struff,f_auger-aliassime,jl_struff
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,A Shevchenko,C Alcaraz,C Alcaraz,77,3,743,7010,29.0,1.01,1-6 5-7 1-6,2025,109,A Shevchenko,c_alcaraz,a_shevchenko
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,N Djokovic,N Basavareddy,N Djokovic,7,107,3900,566,1.04,13.0,4-6 6-3 6-4 6-2,2025,110,N Basavareddy,n_djokovic,n_basavareddy
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,D Goffin,B Bonzi,B Bonzi,54,64,1029,819,2.63,1.5,1-6 2-6 6-7,2025,111,D Goffin,b_bonzi,d_goffin
Australian Open,2025-01-13,Grand Slam,Outdoor,Hard,1st Round,5,T Paul,O Connell C.,T Paul,11,70,3195,770,1.17,5.0,6-2 3-6 6-1 6-7 7-5,2025,112,O Connell C.,t_paul,o_connell_c.
Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,C Norrie,M Berrettini,M Berrettini,52,34,1082,1380,3.2,1.36,7-6 4-6 1-6 3-6,2025,113,C Norrie,m_berrettini,c_norrie
Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,M Kecmanovic,D Lajovic,M Kecmanovic,51,80,1096,717,1.17,5.0,7-5 3-6 6-3 3-6 6-3,2025,114,D Lajovic,m_kecmanovic,d_lajovic
Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,A Mannarino,K Khachanov,K Khachanov,75,19,751,2410,7.0,1.1,6-7 3-6 3-6,2025,115,A Mannarino,k_khachanov,a_mannarino
Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,G Diallo,L Nardi,G Diallo,86,83,646,675,1.44,2.75,6-7 7-6 5-7 6-1 6-2,2025,116,L Nardi,g_diallo,l_nardi
Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Zh Zhang,H Rune,H Rune,49,13,1140,2910,3.5,1.3,6-4 3-6 4-6 6-3 4-6,2025,117,Zh Zhang,h_rune,zh_zhang
Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,C Garin,B Coric,C Garin,150,87,382,639,2.1,1.73,7-5 6-1 6-2,2025,118,B Coric,c_garin,b_coric
Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Ugo Carabelli C.,L Tien,L Tien,94,121,624,493,5.5,1.14,6-4 6-7 3-6 7-5 4-6,2025,119,Ugo Carabelli C.,l_tien,ugo_carabelli_c.
Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,F Cerundolo,A Bublik,F Cerundolo,31,37,1620,1330,1.57,2.38,7-6 6-3 6-2,2025,120,A Bublik,f_cerundolo,a_bublik
Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,G Mpetshi,G Monfils,G Monfils,30,41,1651,1280,1.62,2.3,6-7 3-6 7-6 7-6 4-6,2025,121,G Mpetshi,g_monfils,g_mpetshi
Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,H Hurkacz,T Griekspoor,H Hurkacz,17,40,2555,1280,1.36,3.2,7-5 6-4 6-4,2025,122,T Griekspoor,h_hurkacz,t_griekspoor
Australian Open,2025-01-14,Grand Slam,Outdoor,Hard,1st Round,5,Z Bergs,Diaz Acosta F.,Diaz Acosta F.,60,73,948,758,1.44,2.75,7-6 4-6 6-1 3-6 4-6,2025,123,Z Bergs,diaz_acosta_f.,z_bergs
